matricula_hash,contest,Porcentagem media de problemas aceitos por contest,Porcentagem media de problemas que tiveram alguma tentativa por contest,Media do numero de submissoes em problemas aceitos,Porcentagem media de problemas sem submissoes por contest,Porcentagem media de problemas que tiveram poucas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram poucas tentativas e foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e foram aceitos por contest,Porcentagem media de submissoes como 'Wrong Answer' por contest,Porcentagem media de submissoes como 'Compilation Error' por contest,Porcentagem media de submissoes como 'Presentation Error' por contest,Porcentagem media de submissoes como 'Runtime Error' por contest,Porcentagem media de submissoes como 'Time Limit Exceeded' por contest,Reprovado
4b4c712272fdfd4bb1669e3304a566a3a155c569072a285d37c2226f6200e373,1,100.0,100.0,1.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.67,0.0,0.0,0
c5fc337975b5f2e8ed9bbc54f3044d910dd9dc99c7e60b407c21649f75cca4db,1,100.0,100.0,2.4,0.0,0.0,0.0,100.0,0.0,33.33,8.33,16.67,0.0,0.0,0
6dd6376c0367a27ea2d5a6f8e2d0d16c883c22cd98da638c797d1ad4bcce4511,1,100.0,100.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0
f621c0eeb35734e30f155a372de1b2dc4ab79cdf8f11598dac4e28995c31e343,1,100.0,100.0,1.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.67,0.0,0.0,0
58f8b6cd44b64da67ee28cd6b969117b00ec4959245040b43628ccf2ddf0bfe7,1,100.0,100.0,1.2,0.0,0.0,0.0,100.0,0.0,16.67,0.0,0.0,0.0,0.0,0
d35b896314b571340fc5c6ffacd4472bb48feb9f3d902b0334fbf1b35ae202bc,1,60.0,80.0,1.67,20.0,20.0,0.0,60.0,0.0,50.0,0.0,0.0,0.0,0.0,1
2d64763640fa149bf269b6b244fec1a4bc3e47a35f7ce92ece8c4e8bbb6a86aa,1,100.0,100.0,2.6,0.0,0.0,0.0,100.0,0.0,46.15,15.38,0.0,0.0,0.0,1
80ddee563d888929ef844b3d0fa3f0da1bd1d749bdde5602412ad05342f28924,1,80.0,100.0,1.0,0.0,20.0,0.0,80.0,0.0,42.86,0.0,0.0,0.0,0.0,1
0eb59c8f3d8d0ac24d0825e89f912ce51c8302b587b4374449637cdbcfee8bec,1,100.0,100.0,1.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.67,0.0,0
179505be83c5d43e613612d30dee5aef4a1baedcec2c1d65f019fd407b4544ed,1,0.0,60.0,0,40.0,60.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0
91c7c1e0e3f558f0d3044317f72a844e5bc1d040bfe7786a43aae231fa565f10,1,100.0,100.0,1.6,0.0,0.0,0.0,100.0,0.0,37.5,0.0,0.0,0.0,0.0,0
e71041734a5b5c7e2fcc6de1a3e0101ababf7612f9a39fb2140fbf92df45ffad,1,80.0,80.0,1.25,20.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,0
aadff4c585348216867279fbcb858488ee0e68e5c6588ea2d19254e76412e494,1,100.0,100.0,1.6,0.0,0.0,0.0,100.0,0.0,37.5,0.0,0.0,0.0,0.0,0
e4418ee2f2727b04fdd7b3c3c81a2b5081b34d53f4ed9a05968305d6ef2e3989,1,100.0,100.0,1.2,0.0,0.0,0.0,100.0,0.0,16.67,0.0,0.0,0.0,0.0,1
17e890e8fa3aef49eaf7e14754b79d404934602ea58a17e55922965805676574,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
b113894a35e62e28fcd7bea73923b6221382f271a2f1b4b72b91fb706adce9de,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16ded72dcbd9c76308c9827fe7ae562344cb75e406a4324b0974705949f778bf,1,100.0,100.0,2.6,0.0,0.0,0.0,80.0,20.0,61.54,0.0,0.0,0.0,0.0,0
0bd6c25873ac6ed984c89f17e3c53c4a975abf5ded12ccc51b38bb4f986e15e4,1,0.0,20.0,0,80.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1
58b5141d17764ff9b3ef9beebe63949594ee7be06378ed510d3dda37b8843592,1,80.0,100.0,1.0,0.0,20.0,0.0,80.0,0.0,42.86,0.0,0.0,0.0,0.0,1
9af6c218c29b9ed37384972a5e23be12d9689674555b3792f9942f2d0a0011f2,1,100.0,100.0,2.4,0.0,0.0,0.0,100.0,0.0,25.0,0.0,16.67,8.33,0.0,0
7a86b77a40cf77a1529d532b0da25d60b050b49d8dbde511c746879079ce619b,1,100.0,100.0,1.4,0.0,0.0,0.0,100.0,0.0,14.29,0.0,0.0,14.29,0.0,0
1485b907fca54bdc491b2c614b87c56811d514e19168bfba7ce1e54dbfd77ffc,1,100.0,100.0,1.4,0.0,0.0,0.0,100.0,0.0,14.29,0.0,14.29,0.0,0.0,0
1198170e8bad0e672173300a23a6f09feaea6e1694262475062429c810433c47,1,0.0,20.0,0,80.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1
12cdfdada01d38158da8a5e565b2169fdc5331e5efe6cf986185cd33126ca6d8,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
916dcb5594812e6a022365b7ec9d57586a65e50650f7debd9577da726426b15f,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9875790761b9c2a61f36ac2e9d360b467424cd2751291906cffcf7db47b02ac4,1,100.0,100.0,2.8,0.0,0.0,0.0,100.0,0.0,21.43,21.43,7.14,0.0,0.0,0
39a95458d43dda67c44253e8b2dfebcab6218b7bf89947623f9fc12eeb6a17c5,1,100.0,100.0,1.4,0.0,0.0,0.0,100.0,0.0,28.57,0.0,0.0,0.0,0.0,0
a3280c7fc9ebe03b1be8aabec658fcda52f43e30b501a56887f72ac48065b337,1,100.0,100.0,1.8,0.0,0.0,0.0,100.0,0.0,44.44,0.0,0.0,0.0,0.0,0
17baa52e2023b59cad11509e82cdf702a06c67dfb093fc6c5b484173dd619612,1,60.0,80.0,1.0,20.0,20.0,0.0,60.0,0.0,50.0,0.0,0.0,0.0,0.0,0
d3e7ea465bff3dc805d9812236c8e52675814c4f12a51c98fd1048023879e038,1,100.0,100.0,1.4,0.0,0.0,0.0,100.0,0.0,28.57,0.0,0.0,0.0,0.0,0
c8ac9debf2c35eca437b9cb279e7e278e2c935ad508238893c5306cd45c6c153,1,60.0,80.0,1.67,20.0,0.0,20.0,60.0,0.0,53.85,23.08,0.0,0.0,0.0,1
601c5a424a3944180dd9c64f00ab5c2ae15b056f24345846cdc844f45f7ee21a,1,100.0,100.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31e11e2deb3b64d433d175d7a60e59e2735c3645f4d28aadcb2ba3d52807dfe6,1,100.0,100.0,2.6,0.0,0.0,0.0,100.0,0.0,61.54,0.0,0.0,0.0,0.0,0
fbac466f00003d9fd3e73902df0f5077aa0d1fed490b122894b964fb1f02a046,1,100.0,100.0,1.6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,37.5,0.0,0.0,0
b306e8e8259e7c1546355e2a3fdecbab5faa7fcfd9df8967ba6bfa788aa1e831,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
e620b8be8a9683273ce41955a3d371f6977e2e4e87a72a1c2b7d622e758872a7,1,60.0,60.0,2.0,40.0,0.0,0.0,60.0,0.0,33.33,0.0,16.67,0.0,0.0,1
156e718167249dba1bdcae107cd8d0c76739167dd13287f74041611490f1c530,1,40.0,40.0,2.0,60.0,0.0,0.0,40.0,0.0,25.0,0.0,25.0,0.0,0.0,1
73605c27a02215e6e399eaa3215959b3a4fb9724ce32288318a8d35eda92e629,1,80.0,80.0,2.75,20.0,0.0,0.0,80.0,0.0,36.36,27.27,0.0,0.0,0.0,1
267d169984804e3068151ed16b15bf15f9bb95c58247806ac09e36a8ca1bc088,1,100.0,100.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4cbd5fdf02abf30c31129b8e9595d20a0e0e733ed6fc0374f2c4f85fd93f67d3,1,100.0,100.0,1.2,0.0,0.0,0.0,100.0,0.0,0.0,16.67,0.0,0.0,0.0,0
89929f93122ab4f6ce0d3b4b8a348858e57ca8f825be5fb9d8d10acbf5f2f683,1,0.0,40.0,0,60.0,40.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0
f1029970e72e92b72107cbabfa6ce3db0258036159c0ac5b40bc47d38577ee37,1,100.0,100.0,1.6,0.0,0.0,0.0,100.0,0.0,12.5,12.5,0.0,0.0,0.0,0
a4a0a56208d2478404697057dccd29b410a3456cbb77209e52d262835d6e12eb,1,20.0,40.0,4.0,60.0,20.0,0.0,20.0,0.0,20.0,20.0,40.0,0.0,0.0,0
ae794a9567c25a9e743ec69227462de7dfa2af86d61a8bc3bdabe75e62de15f5,1,100.0,100.0,1.6,0.0,0.0,0.0,100.0,0.0,12.5,0.0,25.0,0.0,0.0,0
925c32c834833d3bc870e03a89969eb31a48016844cec2e14e7244212d7002ce,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
cc92d9a424d45b7f534a5dfa120e691820e0844d4b91bb33bd02f6f33df9c325,1,100.0,100.0,2.2,0.0,0.0,0.0,100.0,0.0,54.55,0.0,0.0,0.0,0.0,0
85fbe45fffa6302a4688195fbf28006e0301f5e86a9647d5c8c27ebf3177ea5e,1,100.0,100.0,1.4,0.0,0.0,0.0,100.0,0.0,0.0,14.29,0.0,14.29,0.0,0
b0bb88c31089a8ffdf9807bb81e02a7ae1fc14d6e751c0cd94d6e30c9d439555,1,0.0,20.0,0,80.0,20.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,0.0,1
05c7cbe2aa5e94aa88ee08a31771f131ed00c9156c3d0e409d33b782b7bd888d,1,20.0,40.0,1.0,60.0,20.0,0.0,20.0,0.0,66.67,0.0,0.0,0.0,0.0,0
405113f6692271342fea324f92b6551de9e0d0161157b33ddb23b14af745e450,1,100.0,100.0,1.2,0.0,0.0,0.0,100.0,0.0,16.67,0.0,0.0,0.0,0.0,0
7d75ab47a649f3e51bf330659fdc1e0804241fba8ad6e61acbf9b70411be2948,1,60.0,60.0,2.33,40.0,0.0,0.0,60.0,0.0,57.14,0.0,0.0,0.0,0.0,0
4b4c712272fdfd4bb1669e3304a566a3a155c569072a285d37c2226f6200e373,2,100.0,100.0,1.09,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.33,0.0,0.0,0
c5fc337975b5f2e8ed9bbc54f3044d910dd9dc99c7e60b407c21649f75cca4db,2,100.0,100.0,2.18,0.0,0.0,0.0,100.0,0.0,25.0,8.33,20.83,0.0,0.0,0
6dd6376c0367a27ea2d5a6f8e2d0d16c883c22cd98da638c797d1ad4bcce4511,2,100.0,100.0,1.09,0.0,0.0,0.0,100.0,0.0,7.14,0.0,0.0,0.0,0.0,0
f621c0eeb35734e30f155a372de1b2dc4ab79cdf8f11598dac4e28995c31e343,2,100.0,100.0,1.09,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.33,0.0,0.0,0
58f8b6cd44b64da67ee28cd6b969117b00ec4959245040b43628ccf2ddf0bfe7,2,91.67,100.0,1.3,0.0,8.34,0.0,91.66,0.0,19.44,11.11,0.0,0.0,0.0,0
d35b896314b571340fc5c6ffacd4472bb48feb9f3d902b0334fbf1b35ae202bc,2,46.67,56.66,1.6,43.33,10.0,0.0,46.66,0.0,41.67,0.0,0.0,0.0,0.0,1
2d64763640fa149bf269b6b244fec1a4bc3e47a35f7ce92ece8c4e8bbb6a86aa,2,75.0,91.66,2.12,8.33,16.66,0.0,75.0,0.0,51.65,7.69,0.0,0.0,0.0,1
80ddee563d888929ef844b3d0fa3f0da1bd1d749bdde5602412ad05342f28924,2,56.67,66.66,1.33,33.33,10.0,0.0,56.66,0.0,21.43,0.0,25.0,0.0,0.0,1
0eb59c8f3d8d0ac24d0825e89f912ce51c8302b587b4374449637cdbcfee8bec,2,75.0,100.0,1.12,0.0,25.0,0.0,75.0,0.0,35.0,0.0,0.0,8.33,0.0,0
179505be83c5d43e613612d30dee5aef4a1baedcec2c1d65f019fd407b4544ed,2,25.0,55.0,3.0,45.0,30.0,0.0,25.0,0.0,36.67,0.0,46.67,0.0,0.0,0
91c7c1e0e3f558f0d3044317f72a844e5bc1d040bfe7786a43aae231fa565f10,2,100.0,100.0,1.64,0.0,0.0,0.0,100.0,0.0,28.75,0.0,10.0,0.0,0.0,0
e71041734a5b5c7e2fcc6de1a3e0101ababf7612f9a39fb2140fbf92df45ffad,2,65.0,65.0,1.86,35.0,0.0,0.0,65.0,0.0,28.75,6.25,6.25,0.0,0.0,0
aadff4c585348216867279fbcb858488ee0e68e5c6588ea2d19254e76412e494,2,100.0,100.0,1.64,0.0,0.0,0.0,100.0,0.0,38.75,0.0,0.0,0.0,0.0,0
e4418ee2f2727b04fdd7b3c3c81a2b5081b34d53f4ed9a05968305d6ef2e3989,2,66.67,66.66,1.14,33.33,0.0,0.0,66.66,0.0,8.33,0.0,0.0,0.0,0.0,1
17e890e8fa3aef49eaf7e14754b79d404934602ea58a17e55922965805676574,2,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
b113894a35e62e28fcd7bea73923b6221382f271a2f1b4b72b91fb706adce9de,2,0.0,33.34,0,66.67,33.34,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0
16ded72dcbd9c76308c9827fe7ae562344cb75e406a4324b0974705949f778bf,2,100.0,100.0,1.82,0.0,0.0,0.0,90.0,10.0,37.91,0.0,0.0,0.0,0.0,0
0bd6c25873ac6ed984c89f17e3c53c4a975abf5ded12ccc51b38bb4f986e15e4,2,25.0,35.0,1.33,65.0,10.0,0.0,25.0,0.0,50.0,0.0,12.5,0.0,0.0,1
58b5141d17764ff9b3ef9beebe63949594ee7be06378ed510d3dda37b8843592,2,56.67,75.0,1.83,25.0,18.34,0.0,56.66,0.0,21.43,0.0,40.0,0.0,0.0,1
9af6c218c29b9ed37384972a5e23be12d9689674555b3792f9942f2d0a0011f2,2,91.67,91.66,2.5,8.33,0.0,0.0,91.66,0.0,35.58,7.69,8.33,4.17,0.0,0
7a86b77a40cf77a1529d532b0da25d60b050b49d8dbde511c746879079ce619b,2,83.33,100.0,1.67,0.0,16.66,0.0,83.34,0.0,42.86,0.0,0.0,7.14,0.0,0
1485b907fca54bdc491b2c614b87c56811d514e19168bfba7ce1e54dbfd77ffc,2,100.0,100.0,1.64,0.0,0.0,0.0,100.0,0.0,29.87,0.0,7.14,0.0,0.0,0
1198170e8bad0e672173300a23a6f09feaea6e1694262475062429c810433c47,2,0.0,10.0,0,90.0,10.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1
12cdfdada01d38158da8a5e565b2169fdc5331e5efe6cf986185cd33126ca6d8,2,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
916dcb5594812e6a022365b7ec9d57586a65e50650f7debd9577da726426b15f,2,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9875790761b9c2a61f36ac2e9d360b467424cd2751291906cffcf7db47b02ac4,2,100.0,100.0,2.09,0.0,0.0,0.0,100.0,0.0,10.71,16.27,9.13,0.0,0.0,0
39a95458d43dda67c44253e8b2dfebcab6218b7bf89947623f9fc12eeb6a17c5,2,100.0,100.0,1.27,0.0,0.0,0.0,100.0,0.0,21.43,0.0,0.0,0.0,0.0,0
a3280c7fc9ebe03b1be8aabec658fcda52f43e30b501a56887f72ac48065b337,2,91.67,100.0,2.1,0.0,8.34,0.0,91.66,0.0,43.65,0.0,10.71,0.0,0.0,0
17baa52e2023b59cad11509e82cdf702a06c67dfb093fc6c5b484173dd619612,2,55.0,65.0,1.83,35.0,10.0,0.0,55.0,0.0,50.0,0.0,6.25,0.0,0.0,0
d3e7ea465bff3dc805d9812236c8e52675814c4f12a51c98fd1048023879e038,2,100.0,100.0,1.18,0.0,0.0,0.0,100.0,0.0,14.29,0.0,0.0,0.0,0.0,0
c8ac9debf2c35eca437b9cb279e7e278e2c935ad508238893c5306cd45c6c153,2,30.0,40.0,1.67,60.0,0.0,10.0,30.0,0.0,26.92,11.54,0.0,0.0,0.0,1
601c5a424a3944180dd9c64f00ab5c2ae15b056f24345846cdc844f45f7ee21a,2,83.33,83.34,1.22,16.67,0.0,0.0,83.34,0.0,16.67,0.0,0.0,0.0,0.0,0
31e11e2deb3b64d433d175d7a60e59e2735c3645f4d28aadcb2ba3d52807dfe6,2,100.0,100.0,2.45,0.0,0.0,0.0,100.0,0.0,45.05,14.29,0.0,0.0,0.0,0
fbac466f00003d9fd3e73902df0f5077aa0d1fed490b122894b964fb1f02a046,2,91.67,100.0,1.4,0.0,8.34,0.0,91.66,0.0,14.29,0.0,18.75,0.0,0.0,0
b306e8e8259e7c1546355e2a3fdecbab5faa7fcfd9df8967ba6bfa788aa1e831,2,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
e620b8be8a9683273ce41955a3d371f6977e2e4e87a72a1c2b7d622e758872a7,2,38.33,38.34,1.75,61.67,0.0,0.0,38.34,0.0,16.67,0.0,8.33,0.0,0.0,1
156e718167249dba1bdcae107cd8d0c76739167dd13287f74041611490f1c530,2,36.67,36.66,2.25,63.33,0.0,0.0,36.66,0.0,12.5,10.0,32.5,0.0,0.0,1
73605c27a02215e6e399eaa3215959b3a4fb9724ce32288318a8d35eda92e629,2,56.67,65.0,2.5,35.0,8.34,0.0,56.66,0.0,38.18,23.64,0.0,0.0,0.0,1
267d169984804e3068151ed16b15bf15f9bb95c58247806ac09e36a8ca1bc088,2,58.33,66.66,1.0,33.33,8.34,0.0,58.34,0.0,37.5,0.0,0.0,0.0,0.0,1
4cbd5fdf02abf30c31129b8e9595d20a0e0e733ed6fc0374f2c4f85fd93f67d3,2,100.0,100.0,1.36,0.0,0.0,0.0,100.0,0.0,11.11,8.33,5.56,0.0,0.0,0
89929f93122ab4f6ce0d3b4b8a348858e57ca8f825be5fb9d8d10acbf5f2f683,2,16.67,45.0,1.0,55.0,28.34,0.0,16.66,0.0,16.67,50.0,0.0,0.0,0.0,0
f1029970e72e92b72107cbabfa6ce3db0258036159c0ac5b40bc47d38577ee37,2,83.33,83.34,1.56,16.67,0.0,0.0,83.34,0.0,22.92,6.25,0.0,0.0,0.0,0
a4a0a56208d2478404697057dccd29b410a3456cbb77209e52d262835d6e12eb,2,35.0,53.34,2.0,46.67,18.34,0.0,35.0,0.0,20.0,10.0,30.0,0.0,0.0,0
ae794a9567c25a9e743ec69227462de7dfa2af86d61a8bc3bdabe75e62de15f5,2,100.0,100.0,2.55,0.0,0.0,0.0,100.0,0.0,26.25,10.0,15.0,0.0,0.0,0
925c32c834833d3bc870e03a89969eb31a48016844cec2e14e7244212d7002ce,2,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
cc92d9a424d45b7f534a5dfa120e691820e0844d4b91bb33bd02f6f33df9c325,2,100.0,100.0,1.64,0.0,0.0,0.0,100.0,0.0,34.42,0.0,0.0,0.0,0.0,0
85fbe45fffa6302a4688195fbf28006e0301f5e86a9647d5c8c27ebf3177ea5e,2,100.0,100.0,1.64,0.0,0.0,0.0,100.0,0.0,22.73,7.14,0.0,7.14,0.0,0
b0bb88c31089a8ffdf9807bb81e02a7ae1fc14d6e751c0cd94d6e30c9d439555,2,0.0,10.0,0,90.0,10.0,0.0,0.0,0.0,33.33,16.67,0.0,0.0,0.0,1
05c7cbe2aa5e94aa88ee08a31771f131ed00c9156c3d0e409d33b782b7bd888d,2,26.67,53.34,1.0,46.67,26.66,0.0,26.66,0.0,45.83,0.0,12.5,0.0,0.0,0
405113f6692271342fea324f92b6551de9e0d0161157b33ddb23b14af745e450,2,100.0,100.0,1.45,0.0,0.0,0.0,100.0,0.0,28.33,0.0,0.0,0.0,0.0,0
7d75ab47a649f3e51bf330659fdc1e0804241fba8ad6e61acbf9b70411be2948,2,38.33,63.34,2.0,36.67,25.0,0.0,38.34,0.0,28.57,42.86,0.0,0.0,0.0,0
4b4c712272fdfd4bb1669e3304a566a3a155c569072a285d37c2226f6200e373,3,86.67,86.67,1.07,13.33,0.0,0.0,86.67,0.0,0.0,0.0,5.56,0.0,0.0,0
c5fc337975b5f2e8ed9bbc54f3044d910dd9dc99c7e60b407c21649f75cca4db,3,80.0,80.0,2.0,20.0,0.0,0.0,80.0,0.0,16.67,5.56,13.89,0.0,0.0,0
6dd6376c0367a27ea2d5a6f8e2d0d16c883c22cd98da638c797d1ad4bcce4511,3,100.0,100.0,1.06,0.0,0.0,0.0,100.0,0.0,4.76,0.0,0.0,0.0,0.0,0
f621c0eeb35734e30f155a372de1b2dc4ab79cdf8f11598dac4e28995c31e343,3,93.33,93.33,1.07,6.67,0.0,0.0,93.33,0.0,0.0,0.0,5.56,0.0,0.0,0
58f8b6cd44b64da67ee28cd6b969117b00ec4959245040b43628ccf2ddf0bfe7,3,94.44,100.0,1.2,0.0,5.56,0.0,94.44,0.0,12.96,7.41,0.0,0.0,0.0,0
d35b896314b571340fc5c6ffacd4472bb48feb9f3d902b0334fbf1b35ae202bc,3,31.11,37.78,1.6,62.22,6.67,0.0,31.11,0.0,27.78,0.0,0.0,0.0,0.0,1
2d64763640fa149bf269b6b244fec1a4bc3e47a35f7ce92ece8c4e8bbb6a86aa,3,63.33,74.44,2.2,25.56,11.11,0.0,63.33,0.0,41.1,5.13,13.33,0.0,0.0,1
80ddee563d888929ef844b3d0fa3f0da1bd1d749bdde5602412ad05342f28924,3,57.78,64.44,1.56,35.56,6.67,0.0,57.78,0.0,14.29,0.0,16.67,0.0,16.67,1
0eb59c8f3d8d0ac24d0825e89f912ce51c8302b587b4374449637cdbcfee8bec,3,70.0,86.67,1.55,13.33,16.67,0.0,70.0,0.0,40.0,0.0,4.17,5.56,0.0,0
179505be83c5d43e613612d30dee5aef4a1baedcec2c1d65f019fd407b4544ed,3,23.33,50.0,2.5,50.0,26.67,0.0,23.33,0.0,24.44,0.0,47.78,0.0,0.0,0
91c7c1e0e3f558f0d3044317f72a844e5bc1d040bfe7786a43aae231fa565f10,3,93.33,100.0,1.47,0.0,6.67,0.0,93.33,0.0,30.28,0.0,6.67,0.0,0.0,0
e71041734a5b5c7e2fcc6de1a3e0101ababf7612f9a39fb2140fbf92df45ffad,3,43.33,43.33,1.86,56.67,0.0,0.0,43.33,0.0,19.17,4.17,4.17,0.0,0.0,0
aadff4c585348216867279fbcb858488ee0e68e5c6588ea2d19254e76412e494,3,93.33,93.33,1.67,6.67,0.0,0.0,93.33,0.0,30.6,0.0,9.52,0.0,0.0,0
e4418ee2f2727b04fdd7b3c3c81a2b5081b34d53f4ed9a05968305d6ef2e3989,3,57.78,57.78,1.33,42.22,0.0,0.0,57.78,0.0,5.56,0.0,16.67,0.0,0.0,1
17e890e8fa3aef49eaf7e14754b79d404934602ea58a17e55922965805676574,3,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
b113894a35e62e28fcd7bea73923b6221382f271a2f1b4b72b91fb706adce9de,3,33.33,55.56,1.2,44.44,22.22,0.0,33.33,0.0,16.67,0.0,22.22,0.0,0.0,0
16ded72dcbd9c76308c9827fe7ae562344cb75e406a4324b0974705949f778bf,3,100.0,100.0,1.88,0.0,0.0,0.0,93.33,6.67,28.61,0.0,13.33,0.0,0.0,0
0bd6c25873ac6ed984c89f17e3c53c4a975abf5ded12ccc51b38bb4f986e15e4,3,16.67,23.33,1.33,76.67,6.67,0.0,16.67,0.0,33.33,0.0,8.33,0.0,0.0,1
58b5141d17764ff9b3ef9beebe63949594ee7be06378ed510d3dda37b8843592,3,37.78,50.0,1.83,50.0,12.22,0.0,37.78,0.0,14.29,0.0,26.67,0.0,0.0,1
9af6c218c29b9ed37384972a5e23be12d9689674555b3792f9942f2d0a0011f2,3,74.44,74.44,2.75,25.56,0.0,0.0,74.44,0.0,27.88,5.13,9.72,2.78,16.67,0
7a86b77a40cf77a1529d532b0da25d60b050b49d8dbde511c746879079ce619b,3,68.89,80.0,1.64,20.0,11.11,0.0,68.89,0.0,28.57,0.0,11.11,4.76,0.0,0
1485b907fca54bdc491b2c614b87c56811d514e19168bfba7ce1e54dbfd77ffc,3,100.0,100.0,1.62,0.0,0.0,0.0,100.0,0.0,28.25,0.0,4.76,4.17,0.0,0
1198170e8bad0e672173300a23a6f09feaea6e1694262475062429c810433c47,3,0.0,6.67,0,93.33,6.67,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,1
12cdfdada01d38158da8a5e565b2169fdc5331e5efe6cf986185cd33126ca6d8,3,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
916dcb5594812e6a022365b7ec9d57586a65e50650f7debd9577da726426b15f,3,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9875790761b9c2a61f36ac2e9d360b467424cd2751291906cffcf7db47b02ac4,3,100.0,100.0,1.88,0.0,0.0,0.0,100.0,0.0,16.67,10.85,6.08,0.0,0.0,0
